search_string,start_time,end_time,sentence,video_id,video_url
dus echt gewoon als in nu nog steeds hoor,964,967,dus echt gewoon als in nu nog steeds hoor,P9u2BkJamhg,https://www.youtube.com/watch?v=P9u2BkJamhg&t=964s
ja alles ligt eigenlijk al klaar gelukkig,9,13,ja alles ligt eigenlijk al klaar gelukkig,hOTi3Lgh_DI,https://www.youtube.com/watch?v=hOTi3Lgh_DI&t=9s
jij moet nog veel begrijpen oke begin met,118,121,jij moet nog veel begrijpen oke begin met filmen,4eUrdicmypc,https://www.youtube.com/watch?v=4eUrdicmypc&t=118s
mensen maken zich zorgen over hun bedrijf,8,11,mensen maken zich zorgen over hun bedrijf,rdFMsYyW0Oo,https://www.youtube.com/watch?v=rdFMsYyW0Oo&t=8s
beter in ieder geval snel bij hallo nooit,35,39,beter in ieder geval snel bij hallo nooit,v4D3mVn9xQ0,https://www.youtube.com/watch?v=v4D3mVn9xQ0&t=35s
wij werken op kantoor dus met vier mensen,157,161,wij werken op kantoor dus met vier mensen,j16tB2tOBZ4,https://www.youtube.com/watch?v=j16tB2tOBZ4&t=157s
neem contact op met mij of met n van mijn,51,53,neem contact op met mij of met n van mijn collegas,zI1GM4NkRDs,https://www.youtube.com/watch?v=zI1GM4NkRDs&t=51s
nog later dit jaar van kracht gaat worden,925,928,hopelijk nog later dit jaar van kracht gaat worden,xVDSqJsyOds,https://www.youtube.com/watch?v=xVDSqJsyOds&t=925s
met iedereen hier op kantoor gemaakt hebt,402,405,met iedereen hier op kantoor gemaakt hebt,cOtHAQomfSE,https://www.youtube.com/watch?v=cOtHAQomfSE&t=402s
mijn handen handen was liefde alsjeblieft,316,320,andrea mijn handen handen was liefde alsjeblieft,BNRbeebahnw,https://www.youtube.com/watch?v=BNRbeebahnw&t=316s
want jij weet natuurlijk nooit hoe mensen,3999,4003,want jij weet natuurlijk nooit hoe mensen meten,37RqLFakmo0,https://www.youtube.com/watch?v=37RqLFakmo0&t=3999s
nee precies blijft altijd leuk goeie deal,239,243,nee precies blijft altijd leuk goeie deal,W3RdCzQ8gP0,https://www.youtube.com/watch?v=W3RdCzQ8gP0&t=239s
ja man nee toch school gaat gewoon lekker,296,299,ja man nee toch school gaat gewoon lekker,DTHHxypdc8Q,https://www.youtube.com/watch?v=DTHHxypdc8Q&t=296s
maanden geleden eruit hadden kunnen komen,16106,16109,maanden geleden eruit hadden kunnen komen,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=16106s
helemaal zin in niks gewoon lekker liggen,310,313,helemaal zin in niks gewoon lekker liggen,Iz9AFZbXlEI,https://www.youtube.com/watch?v=Iz9AFZbXlEI&t=310s
kwam gewoon binnen ja kom zo naar jou toe,242,245,kwam gewoon binnen ja kom zo naar jou toe,hx_YcOUrtPk,https://www.youtube.com/watch?v=hx_YcOUrtPk&t=242s
wij willen alleen weten hoe kijk jij daar,1659,1662,wij willen alleen weten hoe kijk jij daar tegenaan,PYYAjEfu7dM,https://www.youtube.com/watch?v=PYYAjEfu7dM&t=1659s
ja dit zegt mij even niks h op dit moment,477,480,mimoun ja dit zegt mij even niks h op dit moment,fkJjMNzKq90,https://www.youtube.com/watch?v=fkJjMNzKq90&t=477s
zeker bij mooi weer als dit zoals vandaag,677,681,zeker bij mooi weer als dit zoals vandaag,vjaP0sAIp7g,https://www.youtube.com/watch?v=vjaP0sAIp7g&t=677s
wij hebben eigenlijk heel veel informatie,750,753,wij hebben eigenlijk heel veel informatie,2wUr89VUWdc,https://www.youtube.com/watch?v=2wUr89VUWdc&t=750s
willen jullie binnen of gaan wij beginnen,713,715,willen jullie binnen of gaan wij beginnen,owL0zbTlyjA,https://www.youtube.com/watch?v=owL0zbTlyjA&t=713s
hij zei nee want niemand gaat jou geloven,1555,1558,hij zei nee want niemand gaat jou geloven,1idPrF17UP0,https://www.youtube.com/watch?v=1idPrF17UP0&t=1555s
dit heeft nog zeker heel veel werk nodig,194,196,dit heeft nog zeker heel veel werk nodig,mLNdObz6o3M,https://www.youtube.com/watch?v=mLNdObz6o3M&t=194s
wij werken hier wij doen gewoon ons ding,891,896,wij werken hier wij doen gewoon ons ding,6pTV5xoPh3s,https://www.youtube.com/watch?v=6pTV5xoPh3s&t=891s
fantastisch wij gaan hier boven op staan,867,870,fantastisch wij gaan hier boven op staan,pPab2X3_9NM,https://www.youtube.com/watch?v=pPab2X3_9NM&t=867s
misschien kunt u alleen daar nog even op,1366,1368,misschien kunt u alleen daar nog even op ingaan,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=1366s
deze week mijn anders volgende week komt,4586,4590,deze week mijn anders volgende week komt,F0uYZ4uI47w,https://www.youtube.com/watch?v=F0uYZ4uI47w&t=4586s
dit moment was zo mooi hij was echt bang,1002,1006,dit moment was zo mooi hij was echt bang,yv2XHKy8Dgs,https://www.youtube.com/watch?v=yv2XHKy8Dgs&t=1002s
waarschijnlijk heel erg snel omhoog gaan,559,564,site waarschijnlijk heel erg snel omhoog gaan,TZvdKk6KiJM,https://www.youtube.com/watch?v=TZvdKk6KiJM&t=559s
even grote kracht van boven naar beneden,227,228,even grote kracht van boven naar beneden,xqiQ_4a_Xio,https://www.youtube.com/watch?v=xqiQ_4a_Xio&t=227s
nou laat me toch even weer zitten ja man,874,876,nou laat me toch even weer zitten ja man,HYFzqO3kK5Q,https://www.youtube.com/watch?v=HYFzqO3kK5Q&t=874s
wie bent u hij deed jullie helemaal niks,40,42,wie bent u hij deed jullie helemaal niks,ZtXOvo4RwN4,https://www.youtube.com/watch?v=ZtXOvo4RwN4&t=40s
veel mensen wachten daar al heel lang op,189,191,veel mensen wachten daar al heel lang op,b3qrkZKHzXo,https://www.youtube.com/watch?v=b3qrkZKHzXo&t=189s
hier achter mij gebeurt iets fantastisch,10,13,hier achter mij gebeurt iets fantastisch,SG70M9B7H14,https://www.youtube.com/watch?v=SG70M9B7H14&t=10s
hoe lang gaat dit eigenlijk door normaal,162,164,hoe lang gaat dit eigenlijk door normaal,RLlDFYVxDng,https://www.youtube.com/watch?v=RLlDFYVxDng&t=162s
alles betalen u kunnen ons nog verder in,7331,7334,alles betalen u kunnen ons nog verder in,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=7331s
of neem contact op met mij of n van mijn,152,154,of neem contact op met mij of n van mijn collegas,5xIExEYnZm4,https://www.youtube.com/watch?v=5xIExEYnZm4&t=152s
lichaam dus wij leren heel veel van haar,89,92,lichaam dus wij leren heel veel van haar,9Z0Xy_NoO7Q,https://www.youtube.com/watch?v=9Z0Xy_NoO7Q&t=89s
zodat jullie ons iets beter leren kennen,72,74,zodat jullie ons iets beter leren kennen,q3i547Tf13Y,https://www.youtube.com/watch?v=q3i547Tf13Y&t=72s
informatie over wilt hebben ga even naar,630,633,informatie over wilt hebben ga even naar kvknl,KNxQSljWxb0,https://www.youtube.com/watch?v=KNxQSljWxb0&t=630s
weg nee ja nooit meer terug vond nou kon,1483,1489,weg nee ja nooit meer terug vond nou kon,knaPebpdfcI,https://www.youtube.com/watch?v=knaPebpdfcI&t=1483s
nou nog steeds hetzelfde als vorige week,404,407,nou nog steeds hetzelfde als vorige week,BZlO7WLZM_M,https://www.youtube.com/watch?v=BZlO7WLZM_M&t=404s
dus wij maken nog steeds gebruik van ons,363,366,dus wij maken nog steeds gebruik van ons netwerk,4PNQxHE1dH4,https://www.youtube.com/watch?v=4PNQxHE1dH4&t=363s
hun eerste maand hebben gevonden bij ons,10,13,hun eerste maand hebben gevonden bij ons,XAIq6I9dD8E,https://www.youtube.com/watch?v=XAIq6I9dD8E&t=10s
mijn vraag kent dus eigenlijk twee delen,14131,14133,mijn vraag kent dus eigenlijk twee delen,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=14131s
gewoon overal aarde gewoon in mijn kamer,259,263,gewoon overal aarde gewoon in mijn kamer,AkY0HLoZs3Q,https://www.youtube.com/watch?v=AkY0HLoZs3Q&t=259s
daar kunt u altijd nog gebruik van maken,418,420,daar kunt u altijd nog gebruik van maken,kwGCNTh9vew,https://www.youtube.com/watch?v=kwGCNTh9vew&t=418s
kan praten kan hij dus gewoon met andere,318,321,kan praten kan hij dus gewoon met andere,yqD5ixgnKqI,https://www.youtube.com/watch?v=yqD5ixgnKqI&t=318s
misschien heeft u nog even tijd daar nee,1780,1785,misschien heeft u nog even tijd daar nee,UbIX71sXnSY,https://www.youtube.com/watch?v=UbIX71sXnSY&t=1780s
zo makkelijk mogelijk kan worden gemaakt,14275,14279,zo makkelijk mogelijk kan worden gemaakt,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=14275s
welke naam komt bij jullie als eerste op,451,454,welke naam komt bij jullie als eerste op,d4oUtMvKEf8,https://www.youtube.com/watch?v=d4oUtMvKEf8&t=451s
gemaakt als in jij hebt hem zelf gemaakt,48,51,een app gemaakt als in jij hebt hem zelf gemaakt,ZM6Y0_k0Nac,https://www.youtube.com/watch?v=ZM6Y0_k0Nac&t=48s
eindelijk hebben kunnen door laten gaan,655,658,eindelijk hebben kunnen door laten gaan,COmB3Pk8PZE,https://www.youtube.com/watch?v=COmB3Pk8PZE&t=655s
erbij zit vandaag hoe hij in elkaar zit,24,28,erbij zit vandaag hoe hij in elkaar zit,FKPas8snV8g,https://www.youtube.com/watch?v=FKPas8snV8g&t=24s
meer mogelijk zou kunnen worden gemaakt,22243,22247,meer mogelijk zou kunnen worden gemaakt,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=22243s
mensen mogen geen kinderen meer krijgen,13,16,mensen mogen geen kinderen meer krijgen,K2I29Z8nS1c,https://www.youtube.com/watch?v=K2I29Z8nS1c&t=13s
hey deze dingen gaan nog best hard hoor,808,811,hey deze dingen gaan nog best hard hoor,DFWt3jwplAs,https://www.youtube.com/watch?v=DFWt3jwplAs&t=808s
dit was waarom natuurlijk bestaat sinds,2985,2995,dit was waarom natuurlijk bestaat sinds,iLJg6UP0y_8,https://www.youtube.com/watch?v=iLJg6UP0y_8&t=2985s
daar kunnen genoeg mensen binnen straks,380,384,daar kunnen genoeg mensen binnen straks,CFcRP5pbVcU,https://www.youtube.com/watch?v=CFcRP5pbVcU&t=380s
kom binnen jongens welkom bij mij thuis,50,53,kom binnen jongens welkom bij mij thuis,PKmHIQvFdsI,https://www.youtube.com/watch?v=PKmHIQvFdsI&t=50s
wie zou daar iets over kunnen vertellen,552,555,wie zou daar iets over kunnen vertellen,h_OS8uWhaV8,https://www.youtube.com/watch?v=h_OS8uWhaV8&t=552s
wij zitten nog helemaal met deze mensen,290,294,wij zitten nog helemaal met deze mensen,QRbvq5Ohvsw,https://www.youtube.com/watch?v=QRbvq5Ohvsw&t=290s
weet u wanneer mensen zich moeten laten,2779,2781,weet u wanneer mensen zich moeten laten testen,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=2779s
iedereen kijkt echt met liefde naar hem,764,767,iedereen kijkt echt met liefde naar hem,4IJNKrPKuq0,https://www.youtube.com/watch?v=4IJNKrPKuq0&t=764s
hoeveel mensen zoeken hier op per maand,1039,1042,hoeveel mensen zoeken hier op per maand,s1kMaECvAU8,https://www.youtube.com/watch?v=s1kMaECvAU8&t=1039s
eigenlijk niets behalve hun ouders huis,1179,1182,ze zagen eigenlijk niets behalve hun ouders huis,kmnaRkeIdbs,https://www.youtube.com/watch?v=kmnaRkeIdbs&t=1179s
voor jou natuurlijk geen enkel probleem,24,27,das voor jou natuurlijk geen enkel probleem,4V3Yunq4xiY,https://www.youtube.com/watch?v=4V3Yunq4xiY&t=24s
waar wij heel veel vertrouwen in hadden,300,302,waar wij heel veel vertrouwen in hadden,OTCLxenUfvo,https://www.youtube.com/watch?v=OTCLxenUfvo&t=300s
jij zegt binnen zes maanden moet iemand,1288,1292,jij zegt binnen zes maanden moet iemand,dYcjdwMI4lk,https://www.youtube.com/watch?v=dYcjdwMI4lk&t=1288s
verteld wordt ja mevrouw vanwege ja nee,13454,13457,verteld wordt ja mevrouw vanwege ja nee,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=13454s
natuurlijk hij wilde daar gewoon werken,297,300,natuurlijk hij wilde daar gewoon werken,ReoJnVK_IPU,https://www.youtube.com/watch?v=ReoJnVK_IPU&t=297s
sommige dingen hebben gewoon tijd nodig,988,991,sommige dingen hebben gewoon tijd nodig,v59mGkUY3aA,https://www.youtube.com/watch?v=v59mGkUY3aA&t=988s
gemaakt wordt helemaal niks gedaan want,6107,6110,gemaakt wordt helemaal niks gedaan want,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=6107s
echt moeilijk om mijn moeder voor wordt,6555,6558,echt moeilijk om mijn moeder voor wordt,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=6555s
dit klinkt natuurlijk allemaal geweldig,108,110,dit klinkt natuurlijk allemaal geweldig,0Msuc6nIvNE,https://www.youtube.com/watch?v=0Msuc6nIvNE&t=108s
hallo doe eens normaal kijk me eens aan,30,32,hallo doe eens normaal kijk me eens aan,cUB3dxLXvSc,https://www.youtube.com/watch?v=cUB3dxLXvSc&t=30s
leren heel snel als jong meisje of jong,45,48,leren heel snel als jong meisje of jong jongetje,355DFWLqXr8,https://www.youtube.com/watch?v=355DFWLqXr8&t=45s
neem contact op of kijkt u even op onze,147,150,neem contact op of kijkt u even op onze website,AZxc9I01lvc,https://www.youtube.com/watch?v=AZxc9I01lvc&t=147s
ok dit moet even heel serieus gebeuren,267,271,ok dit moet even heel serieus gebeuren hmhm,mYdQSDPbaoE,https://www.youtube.com/watch?v=mYdQSDPbaoE&t=267s
jullie blijven daar wij gaan zo omhoog,1911,1914,jullie blijven daar wij gaan zo omhoog,6g6ZsyaJs8Q,https://www.youtube.com/watch?v=6g6ZsyaJs8Q&t=1911s
mensen willen mee blijven doen precies,1509,1513,mensen willen mee blijven doen precies,1r9RSVe90xI,https://www.youtube.com/watch?v=1r9RSVe90xI&t=1509s
zeven dagen per week ermee bezig oh ja,486,488,zeven dagen per week ermee bezig oh ja,pQKhX6jVeZg,https://www.youtube.com/watch?v=pQKhX6jVeZg&t=486s
nou heren jullie mogen nog even lekker,579,581,nou heren jullie mogen nog even lekker proeven,3YrPOwOGZQ0,https://www.youtube.com/watch?v=3YrPOwOGZQ0&t=579s
wie onderweg honger krijgt heeft geluk,58,61,wie onderweg honger krijgt heeft geluk,ewwdz8YJIZY,https://www.youtube.com/watch?v=ewwdz8YJIZY&t=58s
twee jaar geleden voor mezelf begonnen,112,115,twee jaar geleden voor mezelf begonnen,Q0BT1wBcROg,https://www.youtube.com/watch?v=Q0BT1wBcROg&t=112s
in deel n hebben jullie al kunnen zien,33,37,in deel n hebben jullie al kunnen zien,Yj4TRJaUfPg,https://www.youtube.com/watch?v=Yj4TRJaUfPg&t=33s
mensen moeten weer hun huis uit kunnen,5932,5935,mensen moeten weer hun huis uit kunnen,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=5932s
drie dagen lang aan n stuk door rijden,338,341,drie dagen lang aan n stuk door rijden treinen,eTkYxNxvBEo,https://www.youtube.com/watch?v=eTkYxNxvBEo&t=338s
waar heel veel informatie in staat hoe,4487,4490,waar heel veel informatie in staat hoe,3TI4Ce_ckO0,https://www.youtube.com/watch?v=3TI4Ce_ckO0&t=4487s
dus in elk geval n keer per jaar wordt,1620,1623,kloppen dus in elk geval n keer per jaar wordt,mUxQEpOIf8I,https://www.youtube.com/watch?v=mUxQEpOIf8I&t=1620s
hij was helemaal naar haar huis gegaan,36,39,hij was helemaal naar haar huis gegaan,V8QnC8cxFSE,https://www.youtube.com/watch?v=V8QnC8cxFSE&t=36s
even mijn eentje naar binnen moeder ja,1615,1618,even mijn eentje naar binnen moeder ja,VKtc99VYEf0,https://www.youtube.com/watch?v=VKtc99VYEf0&t=1615s
komt eraan willen jullie dit even doen,1062,1064,salvage komt eraan willen jullie dit even doen,kwGCNTh9vew,https://www.youtube.com/watch?v=kwGCNTh9vew&t=1062s
anders zeggen dus laten inderdaad leuk,7976,7979,anders zeggen dus laten inderdaad leuk,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=7976s
zo goed mogelijk verder kunnen brengen,428,431,zo goed mogelijk verder kunnen brengen,UH5OpEpuBCA,https://www.youtube.com/watch?v=UH5OpEpuBCA&t=428s
eigenlijk daar twee jaar geprobeerd om,1560,1566,eigenlijk daar twee jaar geprobeerd om,p_tYViKmXpI,https://www.youtube.com/watch?v=p_tYViKmXpI&t=1560s
omdat jij natuurlijk weer heb verloren,697,700,thomas omdat jij natuurlijk weer heb verloren,WDXy9tn1_Qg,https://www.youtube.com/watch?v=WDXy9tn1_Qg&t=697s
in bij terug kunnen komen voor nu vast,4629,4634,in bij terug kunnen komen voor nu vast,F0uYZ4uI47w,https://www.youtube.com/watch?v=F0uYZ4uI47w&t=4629s
denk eraan als jij zelf iets wil kopen,80,83,denk eraan als jij zelf iets wil kopen,cBUemII_Dqs,https://www.youtube.com/watch?v=cBUemII_Dqs&t=80s
nee volg jou toch altijd in mijn leven,199,202,marije nee volg jou toch altijd in mijn leven,cOm7mYpVlOk,https://www.youtube.com/watch?v=cOm7mYpVlOk&t=199s
zo nu ben jij helemaal klaar voor alle,613,616,zo nu ben jij helemaal klaar voor alle toetsen,cFM2FPJ5UOs,https://www.youtube.com/watch?v=cFM2FPJ5UOs&t=613s
nee dus hij loopt nog steeds vrij rond,640,643,tim nee dus hij loopt nog steeds vrij rond,EvOlhNlCEfs,https://www.youtube.com/watch?v=EvOlhNlCEfs&t=640s
wij doen in ieder geval gewoon normaal,2532,2538,wij doen in ieder geval gewoon normaal salaris,24EWdb4zZv4,https://www.youtube.com/watch?v=24EWdb4zZv4&t=2532s
hoe mensen met elkaar in contact staan,495,498,hoe mensen met elkaar in contact staan,httogT63gE0,https://www.youtube.com/watch?v=httogT63gE0&t=495s
waarschijnlijk jouw bericht gaan lezen,191,193,waarschijnlijk jouw bericht gaan lezen,YSRxGMVA5Qo,https://www.youtube.com/watch?v=YSRxGMVA5Qo&t=191s
tien keer zoveel als ons hele land dus,127,131,tien keer zoveel als ons hele land dus,vk8tKgkHLCg,https://www.youtube.com/watch?v=vk8tKgkHLCg&t=127s
waar staat deze dag voor jou nou voor,1695,1700,waar staat deze dag voor jou nou voor,1idPrF17UP0,https://www.youtube.com/watch?v=1idPrF17UP0&t=1695s
even uit anders zien mensen ons lopen,85,88,lamp even uit anders zien mensen ons lopen,a99t56sxr2w,https://www.youtube.com/watch?v=a99t56sxr2w&t=85s
hij heeft gewoon nog steeds niks door,639,642,hij heeft gewoon nog steeds niks door,jqD9ADKJVHk,https://www.youtube.com/watch?v=jqD9ADKJVHk&t=639s
voor iedereen echt dingen beter maken,251,255,voor iedereen echt dingen beter maken,IV6Kv7Iya3s,https://www.youtube.com/watch?v=IV6Kv7Iya3s&t=251s
vandaag met deze groep erbij ongeveer,102,107,oeh vandaag met deze groep erbij ongeveer,h5tEHG654HI,https://www.youtube.com/watch?v=h5tEHG654HI&t=102s
want bijna toch niemand gaat hem zien,129,132,want bijna toch niemand gaat hem zien,l4LoRneBA9o,https://www.youtube.com/watch?v=l4LoRneBA9o&t=129s
vriend wakker worden jij bent aan zet,1805,1809,vriend wakker worden jij bent aan zet,ImoHd_JGqN8,https://www.youtube.com/watch?v=ImoHd_JGqN8&t=1805s
jullie hebben dit dus verkeerd gedaan,740,743,tim jullie hebben dit dus verkeerd gedaan,yC9xafRxX_k,https://www.youtube.com/watch?v=yC9xafRxX_k&t=740s
want iedereen heeft verliezen geleden,964,967,want iedereen heeft verliezen geleden,hVzAqcVgLwg,https://www.youtube.com/watch?v=hVzAqcVgLwg&t=964s
ben jij bekend kennen veel mensen jou,163,166,ben jij bekend kennen veel mensen jou,AZOUZt2Yb7U,https://www.youtube.com/watch?v=AZOUZt2Yb7U&t=163s
ga dit dus vooral thuis zelf proberen,271,274,ga dit dus vooral thuis zelf proberen,u5H3vgY4hvA,https://www.youtube.com/watch?v=u5H3vgY4hvA&t=271s
ja hallo grote vriend jij bent boos h,25,27,tim vo ja hallo grote vriend jij bent boos h,NohfbahOqrM,https://www.youtube.com/watch?v=NohfbahOqrM&t=25s
nou deze twee zitten tegen elkaar aan,3742,3745,nou deze twee zitten tegen elkaar aan,37RqLFakmo0,https://www.youtube.com/watch?v=37RqLFakmo0&t=3742s
zien jullie volgende week gewoon weer,1155,1157,zien jullie volgende week gewoon weer,kMrsWlvQbp4,https://www.youtube.com/watch?v=kMrsWlvQbp4&t=1155s
oh ja jij kan naar beneden natuurlijk,138,140,oh ja jij kan naar beneden natuurlijk,egtAy9YixWc,https://www.youtube.com/watch?v=egtAy9YixWc&t=138s
iedereen moet deze film zien jong oud,80,84,iedereen moet deze film zien jong oud,Z92g0DeH5xI,https://www.youtube.com/watch?v=Z92g0DeH5xI&t=80s
veel plezier verder vandaag ja dank u,700,703,veel plezier verder vandaag ja dank u,7TPlQh_P7nw,https://www.youtube.com/watch?v=7TPlQh_P7nw&t=700s
goed hun best doen naar huis gaat met,2401,2404,goed hun best doen naar huis gaat met,3TI4Ce_ckO0,https://www.youtube.com/watch?v=3TI4Ce_ckO0&t=2401s
helemaal duidelijk voor jezelf krijgt,117,120,helemaal duidelijk voor jezelf krijgt,1v0ZiQrvZZ8,https://www.youtube.com/watch?v=1v0ZiQrvZZ8&t=117s
als u zeggen nou gevoel daar moet dit,9896,9900,als u zeggen nou gevoel daar moet dit,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=9896s
ja eigenlijk gewoon precies hetzelfde,542,544,ja eigenlijk gewoon precies hetzelfde,F21n_0_oBmc,https://www.youtube.com/watch?v=F21n_0_oBmc&t=542s
toen heeft hij twee jaar niets gedaan,568,573,toen heeft hij twee jaar niets gedaan,0qi2ST9g_K0,https://www.youtube.com/watch?v=0qi2ST9g_K0&t=568s
